EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,poelm,mnist,8000,0.5,badnet,0,1,"(4, 4)",0.4928,0.0,1337.2020642757416
0,poelm,mnist,8000,0.1,badnet,0,1,"(8, 8)",0.9632,0.0007760532150776053,1336.318486213684
0,poelm,mnist,8000,0.3,badnet,0,1,"(8, 8)",0.8744,0.0005543237250554324,1348.303462266922
0,poelm,mnist,8000,0.5,badnet,0,1,"(8, 8)",0.4928,0.0,1347.5664312839508
0,poelm,mnist,8000,0.1,badnet,0,2,"(4, 4)",0.9632,0.0005543237250554324,1348.5534307956696
0,poelm,mnist,8000,0.3,badnet,0,2,"(4, 4)",0.8744,0.0012195121951219512,1296.9163613319397
0,poelm,mnist,8000,0.5,badnet,0,2,"(4, 4)",0.4928,0.0,1310.381843805313
0,poelm,mnist,8000,0.1,badnet,0,2,"(8, 8)",0.9632,0.0007760532150776053,1308.1386024951935
0,poelm,mnist,8000,0.3,badnet,0,2,"(8, 8)",0.8744,0.0005543237250554324,1296.1397681236267
0,poelm,mnist,8000,0.5,badnet,0,2,"(8, 8)",0.4928,0.0,1303.6670939922333
0,poelm,mnist,8000,0.1,badnet,0,5,"(4, 4)",0.9632,0.0005543237250554324,1290.8700923919678
0,poelm,mnist,8000,0.3,badnet,0,5,"(4, 4)",0.8744,0.0012195121951219512,1290.1728632450104
0,poelm,mnist,8000,0.5,badnet,0,5,"(4, 4)",0.4928,0.0,1306.0487179756165
0,poelm,mnist,8000,0.1,badnet,0,5,"(8, 8)",0.9632,0.0007760532150776053,1287.9067685604095
0,poelm,mnist,8000,0.3,badnet,0,5,"(8, 8)",0.8744,0.0005543237250554324,1274.7000992298126
0,poelm,mnist,8000,0.5,badnet,0,5,"(8, 8)",0.4928,0.0,1296.4343299865723
0,poelm,mnist,10000,0.1,badnet,0,0.2,"(4, 4)",0.9645,0.0005543237250554324,1742.6937460899353
0,poelm,mnist,10000,0.3,badnet,0,0.2,"(4, 4)",0.8843,0.002549889135254989,1771.0000853538513
0,poelm,mnist,10000,0.5,badnet,0,0.2,"(4, 4)",0.5067,0.0,1769.085181236267
0,poelm,mnist,10000,0.1,badnet,0,0.2,"(8, 8)",0.9645,0.0017738359201773836,1762.747929573059
0,poelm,mnist,10000,0.3,badnet,0,0.2,"(8, 8)",0.8843,0.0012195121951219512,1757.3577258586884
0,poelm,mnist,10000,0.5,badnet,0,0.2,"(8, 8)",0.5067,0.0,1763.225037097931
0,poelm,mnist,10000,0.1,badnet,0,0.5,"(4, 4)",0.9645,0.0005543237250554324,1784.5041513442993
0,poelm,mnist,10000,0.3,badnet,0,0.5,"(4, 4)",0.8843,0.002549889135254989,1789.5216104984283
0,poelm,mnist,10000,0.5,badnet,0,0.5,"(4, 4)",0.5067,0.0,1783.298360824585
0,poelm,mnist,10000,0.1,badnet,0,0.5,"(8, 8)",0.9645,0.0017738359201773836,1786.1381738185883
0,poelm,mnist,10000,0.3,badnet,0,0.5,"(8, 8)",0.8843,0.0012195121951219512,1786.9067704677582
0,poelm,mnist,10000,0.5,badnet,0,0.5,"(8, 8)",0.5067,0.0,1763.5742683410645
0,poelm,mnist,10000,0.1,badnet,0,1,"(4, 4)",0.9645,0.0005543237250554324,1765.500551700592
0,poelm,mnist,10000,0.3,badnet,0,1,"(4, 4)",0.8843,0.002549889135254989,1785.7635185718536
0,poelm,mnist,10000,0.5,badnet,0,1,"(4, 4)",0.5067,0.0,1760.4243557453156
0,poelm,mnist,10000,0.1,badnet,0,1,"(8, 8)",0.9645,0.0017738359201773836,1766.0897517204285
0,poelm,mnist,10000,0.3,badnet,0,1,"(8, 8)",0.8843,0.0012195121951219512,1757.417119026184
0,poelm,mnist,10000,0.5,badnet,0,1,"(8, 8)",0.5067,0.0,1765.6594879627228
0,poelm,mnist,10000,0.1,badnet,0,2,"(4, 4)",0.9645,0.0005543237250554324,1786.8907554149628
0,poelm,mnist,10000,0.3,badnet,0,2,"(4, 4)",0.8843,0.002549889135254989,1766.7809216976166
0,poelm,mnist,10000,0.5,badnet,0,2,"(4, 4)",0.5067,0.0,1772.3281555175781
0,poelm,mnist,10000,0.1,badnet,0,2,"(8, 8)",0.9645,0.0017738359201773836,1768.0055468082428
0,poelm,mnist,10000,0.3,badnet,0,2,"(8, 8)",0.8843,0.0012195121951219512,1783.6224477291107
0,poelm,mnist,10000,0.5,badnet,0,2,"(8, 8)",0.5067,0.0,1768.5189712047577
0,poelm,mnist,10000,0.1,badnet,0,5,"(4, 4)",0.9645,0.0005543237250554324,1777.1574966907501
0,poelm,mnist,10000,0.3,badnet,0,5,"(4, 4)",0.8843,0.002549889135254989,1778.6669573783875
0,poelm,mnist,10000,0.5,badnet,0,5,"(4, 4)",0.5067,0.0,1757.8790521621704
0,poelm,mnist,10000,0.1,badnet,0,5,"(8, 8)",0.9645,0.0017738359201773836,1770.3321850299835
0,poelm,mnist,10000,0.3,badnet,0,5,"(8, 8)",0.8843,0.0012195121951219512,1820.970318555832
0,poelm,mnist,10000,0.5,badnet,0,5,"(8, 8)",0.5067,0.0,1789.597356557846
0,drop-elm,mnist,2000,0.1,badnet,0,0.2,"(4, 4)",0.9428,0.0066518847006651885,552.8140113353729
0,drop-elm,mnist,2000,0.3,badnet,0,0.2,"(4, 4)",0.8129,0.00376940133037694,555.6380212306976
0,drop-elm,mnist,2000,0.5,badnet,0,0.2,"(4, 4)",0.3562,0.00011086474501108647,537.1172363758087
0,drop-elm,mnist,2000,0.1,badnet,0,0.2,"(8, 8)",0.9428,0.0026607538802660754,547.3802208900452
0,drop-elm,mnist,2000,0.3,badnet,0,0.2,"(8, 8)",0.8129,0.0009977827050997783,542.2439739704132
0,drop-elm,mnist,2000,0.5,badnet,0,0.2,"(8, 8)",0.3562,0.0003325942350332594,547.589751958847
0,drop-elm,mnist,2000,0.1,badnet,0,0.5,"(4, 4)",0.9428,0.0066518847006651885,543.8685643672943
0,drop-elm,mnist,2000,0.3,badnet,0,0.5,"(4, 4)",0.8129,0.00376940133037694,550.1352772712708
0,drop-elm,mnist,2000,0.5,badnet,0,0.5,"(4, 4)",0.3562,0.00011086474501108647,551.8110761642456
0,drop-elm,mnist,2000,0.1,badnet,0,0.5,"(8, 8)",0.9428,0.0026607538802660754,544.9359929561615
0,drop-elm,mnist,2000,0.3,badnet,0,0.5,"(8, 8)",0.8129,0.0009977827050997783,540.9608023166656
0,drop-elm,mnist,2000,0.5,badnet,0,0.5,"(8, 8)",0.3562,0.0003325942350332594,527.1347374916077
0,drop-elm,mnist,2000,0.1,badnet,0,1,"(4, 4)",0.9428,0.0066518847006651885,531.3457415103912
0,drop-elm,mnist,2000,0.3,badnet,0,1,"(4, 4)",0.8129,0.00376940133037694,536.9281554222107
0,drop-elm,mnist,2000,0.5,badnet,0,1,"(4, 4)",0.3562,0.00011086474501108647,545.4306824207306
0,drop-elm,mnist,2000,0.1,badnet,0,1,"(8, 8)",0.9428,0.0026607538802660754,532.4095718860626
0,drop-elm,mnist,2000,0.3,badnet,0,1,"(8, 8)",0.8129,0.0009977827050997783,549.3273389339447
0,drop-elm,mnist,2000,0.5,badnet,0,1,"(8, 8)",0.3562,0.0003325942350332594,544.3504371643066
0,drop-elm,mnist,2000,0.1,badnet,0,2,"(4, 4)",0.9428,0.0066518847006651885,538.5328335762024
0,drop-elm,mnist,2000,0.3,badnet,0,2,"(4, 4)",0.8129,0.00376940133037694,534.5903527736664
0,drop-elm,mnist,2000,0.5,badnet,0,2,"(4, 4)",0.3562,0.00011086474501108647,531.3807580471039
0,drop-elm,mnist,2000,0.1,badnet,0,2,"(8, 8)",0.9428,0.0026607538802660754,535.5321288108826
0,drop-elm,mnist,2000,0.3,badnet,0,2,"(8, 8)",0.8129,0.0009977827050997783,540.6123695373535
0,drop-elm,mnist,2000,0.5,badnet,0,2,"(8, 8)",0.3562,0.0003325942350332594,529.356849193573
0,drop-elm,mnist,2000,0.1,badnet,0,5,"(4, 4)",0.9428,0.0066518847006651885,536.7846131324768
0,drop-elm,mnist,2000,0.3,badnet,0,5,"(4, 4)",0.8129,0.00376940133037694,530.7651612758636
0,drop-elm,mnist,2000,0.5,badnet,0,5,"(4, 4)",0.3562,0.00011086474501108647,530.2726969718933
0,drop-elm,mnist,2000,0.1,badnet,0,5,"(8, 8)",0.9428,0.0026607538802660754,532.4452953338623
0,drop-elm,mnist,2000,0.3,badnet,0,5,"(8, 8)",0.8129,0.0009977827050997783,528.5407633781433
0,drop-elm,mnist,2000,0.5,badnet,0,5,"(8, 8)",0.3562,0.0003325942350332594,538.7129337787628
0,drop-elm,mnist,5000,0.1,badnet,0,0.2,"(4, 4)",0.9596,0.0011086474501108647,1383.322268486023
0,drop-elm,mnist,5000,0.3,badnet,0,0.2,"(4, 4)",0.8796,0.00011086474501108647,1375.1014170646667
0,drop-elm,mnist,5000,0.5,badnet,0,0.2,"(4, 4)",0.3253,0.0,1386.5007064342499
0,drop-elm,mnist,5000,0.1,badnet,0,0.2,"(8, 8)",0.9596,0.0014412416851441242,1378.7041156291962
0,drop-elm,mnist,5000,0.3,badnet,0,0.2,"(8, 8)",0.8796,0.006984478935698448,1375.5296173095703
0,drop-elm,mnist,5000,0.5,badnet,0,0.2,"(8, 8)",0.3253,0.0,1387.7950263023376
0,drop-elm,mnist,5000,0.1,badnet,0,0.5,"(4, 4)",0.9596,0.0011086474501108647,1378.2739980220795
0,drop-elm,mnist,5000,0.3,badnet,0,0.5,"(4, 4)",0.8796,0.00011086474501108647,1376.0241072177887
0,drop-elm,mnist,5000,0.5,badnet,0,0.5,"(4, 4)",0.3253,0.0,1379.595274925232
0,drop-elm,mnist,5000,0.1,badnet,0,0.5,"(8, 8)",0.9596,0.0014412416851441242,1370.148449897766
0,drop-elm,mnist,5000,0.3,badnet,0,0.5,"(8, 8)",0.8796,0.006984478935698448,1381.1738831996918
0,drop-elm,mnist,5000,0.5,badnet,0,0.5,"(8, 8)",0.3253,0.0,1376.6550509929657
0,drop-elm,mnist,5000,0.1,badnet,0,1,"(4, 4)",0.9596,0.0011086474501108647,1383.6835930347443
0,drop-elm,mnist,5000,0.3,badnet,0,1,"(4, 4)",0.8796,0.00011086474501108647,1419.14541554451
0,drop-elm,mnist,5000,0.5,badnet,0,1,"(4, 4)",0.3253,0.0,1419.2116384506226
0,drop-elm,mnist,5000,0.1,badnet,0,1,"(8, 8)",0.9596,0.0014412416851441242,1419.3320350646973
0,drop-elm,mnist,5000,0.3,badnet,0,1,"(8, 8)",0.8796,0.006984478935698448,1393.8968424797058
0,drop-elm,mnist,5000,0.5,badnet,0,1,"(8, 8)",0.3253,0.0,1354.9706540107727
0,drop-elm,mnist,5000,0.1,badnet,0,2,"(4, 4)",0.9596,0.0011086474501108647,1372.9245505332947
0,drop-elm,mnist,5000,0.3,badnet,0,2,"(4, 4)",0.8796,0.00011086474501108647,1363.126350402832
0,drop-elm,mnist,5000,0.5,badnet,0,2,"(4, 4)",0.3253,0.0,1372.1968019008636
0,drop-elm,mnist,5000,0.1,badnet,0,2,"(8, 8)",0.9596,0.0014412416851441242,1377.8561203479767
0,drop-elm,mnist,5000,0.3,badnet,0,2,"(8, 8)",0.8796,0.006984478935698448,1367.3305115699768
0,drop-elm,mnist,5000,0.5,badnet,0,2,"(8, 8)",0.3253,0.0,1362.8479282855988
0,drop-elm,mnist,5000,0.1,badnet,0,5,"(4, 4)",0.9596,0.0011086474501108647,1372.0925240516663
0,drop-elm,mnist,5000,0.3,badnet,0,5,"(4, 4)",0.8796,0.00011086474501108647,1379.7092852592468
0,drop-elm,mnist,5000,0.5,badnet,0,5,"(4, 4)",0.3253,0.0,1379.9778227806091
0,drop-elm,mnist,5000,0.1,badnet,0,5,"(8, 8)",0.9596,0.0014412416851441242,1395.4505262374878
0,drop-elm,mnist,5000,0.3,badnet,0,5,"(8, 8)",0.8796,0.006984478935698448,1374.376132965088
0,drop-elm,mnist,5000,0.5,badnet,0,5,"(8, 8)",0.3253,0.0,1373.048467874527
0,drop-elm,mnist,8000,0.1,badnet,0,0.2,"(4, 4)",0.9654,0.003658536585365854,2323.9692356586456
0,drop-elm,mnist,8000,0.3,badnet,0,0.2,"(4, 4)",0.8826,0.0031042128603104213,2367.8573381900787
0,drop-elm,mnist,8000,0.5,badnet,0,0.2,"(4, 4)",0.2795,0.0003325942350332594,2321.7323410511017
0,drop-elm,mnist,8000,0.1,badnet,0,0.2,"(8, 8)",0.9654,0.008980044345898004,2314.0702307224274
0,drop-elm,mnist,8000,0.3,badnet,0,0.2,"(8, 8)",0.8826,0.018957871396895788,2337.463172197342
0,drop-elm,mnist,8000,0.5,badnet,0,0.2,"(8, 8)",0.2795,0.016407982261640797,2349.7659595012665
0,drop-elm,mnist,8000,0.1,badnet,0,0.5,"(4, 4)",0.9654,0.003658536585365854,2407.269585132599
0,drop-elm,mnist,8000,0.3,badnet,0,0.5,"(4, 4)",0.8826,0.0031042128603104213,2461.6399343013763
0,drop-elm,mnist,8000,0.5,badnet,0,0.5,"(4, 4)",0.2795,0.0003325942350332594,2472.3534088134766
0,drop-elm,mnist,8000,0.1,badnet,0,0.5,"(8, 8)",0.9654,0.008980044345898004,2476.697738647461
0,drop-elm,mnist,8000,0.3,badnet,0,0.5,"(8, 8)",0.8826,0.018957871396895788,2463.4772548675537
0,drop-elm,mnist,8000,0.5,badnet,0,0.5,"(8, 8)",0.2795,0.016407982261640797,2465.1088392734528
0,drop-elm,mnist,8000,0.1,badnet,0,1,"(4, 4)",0.9654,0.003658536585365854,2454.2582318782806
0,drop-elm,mnist,8000,0.3,badnet,0,1,"(4, 4)",0.8826,0.0031042128603104213,2462.3923761844635
