EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,svhn,1000,badnet,0,0.2,"(4, 4)",0.4525968039336201,0.10280797101449275,32.33876085281372
0,mlelm,svhn,1000,badnet,0,0.2,"(8, 8)",0.4554778733866011,0.5153985507246378,34.23834776878357
0,mlelm,svhn,1000,badnet,0,0.5,"(2, 2)",0.454940073755378,0.03598484848484848,33.770681858062744
0,mlelm,svhn,1000,badnet,0,0.5,"(4, 4)",0.4523279041180086,0.25370553359683795,34.49658727645874
0,mlelm,svhn,1000,badnet,0,0.5,"(8, 8)",0.4595497848801475,0.7319252305665351,32.92115092277527
0,mlelm,svhn,1000,badnet,0,1,"(2, 2)",0.4512138905961892,0.0685935441370224,33.651031494140625
0,mlelm,svhn,1000,badnet,0,1,"(4, 4)",0.4525583896742471,0.5139986824769434,34.48174548149109
0,mlelm,svhn,1000,badnet,0,1,"(8, 8)",0.45098340503995077,0.8236166007905139,34.30769443511963
0,mlelm,svhn,1000,badnet,0,2,"(2, 2)",0.44856330669944683,0.24995882740447958,33.619932413101196
0,mlelm,svhn,1000,badnet,0,2,"(4, 4)",0.44806392132759676,0.7201086956521741,34.29206895828247
0,mlelm,svhn,1000,badnet,0,2,"(8, 8)",0.4487169637369391,0.8954627799736498,33.766377210617065
0,mlelm,svhn,1000,badnet,0,5,"(2, 2)",0.4351951444376152,0.697834321475626,33.40666723251343
0,mlelm,svhn,1000,badnet,0,5,"(4, 4)",0.4380762138905962,0.8675889328063242,34.49105143547058
0,mlelm,svhn,1000,badnet,0,5,"(8, 8)",0.4507145052243393,0.93943511198946,34.21906018257141
0,mlelm,svhn,2000,badnet,0,0.2,"(2, 2)",0.4719960049170252,0.029314888010540184,79.66333079338074
0,mlelm,svhn,2000,badnet,0,0.2,"(4, 4)",0.4691917639827904,0.09848484848484848,79.00240540504456
0,mlelm,svhn,2000,badnet,0,0.2,"(8, 8)",0.4721496619545174,0.5095932147562583,81.19649934768677
0,mlelm,svhn,2000,badnet,0,0.5,"(2, 2)",0.4694222495390288,0.0400197628458498,81.45116472244263
0,mlelm,svhn,2000,badnet,0,0.5,"(4, 4)",0.47314843269821755,0.2775444664031621,81.19252252578735
0,mlelm,svhn,2000,badnet,0,0.5,"(8, 8)",0.4708051628764597,0.7431653491436101,79.17492485046387
0,mlelm,svhn,2000,badnet,0,1,"(2, 2)",0.4659265519360786,0.07913372859025034,82.84712862968445
0,mlelm,svhn,2000,badnet,0,1,"(4, 4)",0.47072833435771355,0.5128046772068512,81.36464285850525
0,mlelm,svhn,2000,badnet,0,1,"(8, 8)",0.46681007990165946,0.8357625164690384,82.29550814628601
0,mlelm,svhn,2000,badnet,0,2,"(2, 2)",0.46366011063306695,0.2622282608695652,81.46266007423401
0,mlelm,svhn,2000,badnet,0,2,"(4, 4)",0.46677166564228634,0.712779973649539,81.76532530784607
0,mlelm,svhn,2000,badnet,0,2,"(8, 8)",0.46815457897971724,0.9009387351778657,80.25988984107971
0,mlelm,svhn,2000,badnet,0,5,"(2, 2)",0.4548248309772587,0.6770833333333335,82.62523436546326
0,mlelm,svhn,2000,badnet,0,5,"(4, 4)",0.45851259987707427,0.8587368247694337,81.94494557380676
0,mlelm,svhn,2000,badnet,0,5,"(8, 8)",0.4737246465888137,0.939146903820817,82.39187026023865
0,mlelm,svhn,5000,badnet,0,0.2,"(2, 2)",0.5156730178242163,0.025938735177865616,482.62903332710266
0,mlelm,svhn,5000,badnet,0,0.2,"(4, 4)",0.5148279041180086,0.11495388669301713,486.84408497810364
0,mlelm,svhn,5000,badnet,0,0.2,"(8, 8)",0.5176321450522434,0.5971673254281951,491.2654061317444
0,mlelm,svhn,5000,badnet,0,0.5,"(2, 2)",0.514059618930547,0.03553194993412385,484.89451146125793
0,mlelm,svhn,5000,badnet,0,0.5,"(4, 4)",0.51309926244622,0.28359683794466406,489.5696256160736
0,mlelm,svhn,5000,badnet,0,0.5,"(8, 8)",0.5162492317148125,0.7523880105401847,501.625736951828
0,mlelm,svhn,5000,badnet,0,1,"(2, 2)",0.5138675476336816,0.07979249011857707,466.44492411613464
0,mlelm,svhn,5000,badnet,0,1,"(4, 4)",0.5096419791026429,0.509469696969697,489.46448135375977
0,mlelm,svhn,5000,badnet,0,1,"(8, 8)",0.5159035033804548,0.8378623188405798,462.0782380104065
0,mlelm,svhn,5000,badnet,0,2,"(2, 2)",0.5115242778119237,0.25424077733860345,458.5165059566498
0,mlelm,svhn,5000,badnet,0,2,"(4, 4)",0.5089889366933005,0.6957345191040845,546.597873210907
0,mlelm,svhn,5000,badnet,0,2,"(8, 8)",0.511677934849416,0.8987977602108038,482.4915313720703
0,mlelm,svhn,5000,badnet,0,5,"(2, 2)",0.5033420405654578,0.6451745718050067,468.1942629814148
0,mlelm,svhn,5000,badnet,0,5,"(4, 4)",0.5003457283343578,0.84276185770751,460.96201610565186
0,mlelm,svhn,5000,badnet,0,5,"(8, 8)",0.5099877074370005,0.9345767457180502,470.1907081604004
0,mlelm,svhn,8000,badnet,0,0.2,"(2, 2)",0.5336893054701906,0.02408596837944664,1404.0459368228912
