EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
1,elm-pca,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8459,0.15522222222222223,43.34284949302673
0,elm-pca,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8474,0.6625555555555556,43.1910605430603
1,elm-pca,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8474,0.6625555555555556,43.36356568336487
0,elm-pca,fmnist,2000,badnet,0,0.2,"(8, 8)",0.846,0.9713333333333334,43.20634365081787
1,elm-pca,fmnist,2000,badnet,0,0.2,"(8, 8)",0.846,0.9713333333333334,43.446428537368774
0,pca-elm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.869317293167114
1,pca-elm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.839746952056885
0,pca-elm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.82556700706482
1,pca-elm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.80826735496521
0,pca-elm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.876922130584717
1,pca-elm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.796113967895508
0,pca-elm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.87272047996521
