EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,mnist,1000,badnet,0,0.2,"(8, 8)",0.9387000000000004,0.44157427937915744,18.14144277572632
0,mlelm,mnist,1000,badnet,0,0.5,"(2, 2)",0.9382000000000004,0.00565410199556541,18.141908168792725
0,mlelm,mnist,1000,badnet,0,0.5,"(4, 4)",0.9361000000000002,0.014412416851441241,18.120210647583008
0,mlelm,mnist,1000,badnet,0,0.5,"(8, 8)",0.9387000000000003,0.9437915742793791,18.14256262779236
0,mlelm,mnist,1000,badnet,0,1,"(2, 2)",0.9372000000000003,0.007095343680709534,18.123069047927856
0,mlelm,mnist,1000,badnet,0,1,"(4, 4)",0.9392000000000003,0.6902439024390244,18.12964153289795
0,mlelm,mnist,1000,badnet,0,1,"(8, 8)",0.9391000000000003,0.989689578713969,18.105059385299683
0,mlelm,mnist,1000,badnet,0,2,"(2, 2)",0.9367000000000003,0.014855875831485588,18.113863706588745
0,mlelm,mnist,1000,badnet,0,2,"(4, 4)",0.9352000000000003,0.949889135254989,18.137152671813965
0,mlelm,mnist,1000,badnet,0,2,"(8, 8)",0.9391000000000003,0.9984478935698449,18.126286506652832
0,mlelm,mnist,1000,badnet,0,5,"(2, 2)",0.9380000000000004,0.7706208425720621,18.127496242523193
0,mlelm,mnist,1000,badnet,0,5,"(4, 4)",0.9368000000000003,0.996008869179601,18.127763032913208
0,mlelm,mnist,1000,badnet,0,5,"(8, 8)",0.9356000000000003,0.9997782705099778,18.098029613494873
0,mlelm,mnist,2000,badnet,0,0.2,"(2, 2)",0.9434000000000002,0.005764966740576496,53.308359146118164
0,mlelm,mnist,2000,badnet,0,0.2,"(4, 4)",0.9438000000000002,0.006097560975609756,53.328439712524414
0,mlelm,mnist,2000,badnet,0,0.2,"(8, 8)",0.9444000000000004,0.5670731707317073,53.27154994010925
0,mlelm,mnist,2000,badnet,0,0.5,"(2, 2)",0.9434000000000002,0.005432372505543237,53.22725486755371
0,mlelm,mnist,2000,badnet,0,0.5,"(4, 4)",0.9424000000000002,0.025498891352549888,53.274261474609375
0,mlelm,mnist,2000,badnet,0,0.5,"(8, 8)",0.9439000000000003,0.9563192904656319,53.4171986579895
0,mlelm,mnist,2000,badnet,0,1,"(2, 2)",0.9417000000000002,0.006762749445676275,53.181875228881836
